,Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
662,42077030,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Aldo Pato Hernando,Pasteur 17,,L8206BAA,2925.0,497 244,,,-37.97802,-63.599256,Localización precisa,,DNPyM,Privada,,2017
663,42077030,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Villa Alba,Predio del ferrocarril calle Rivadavia,,8206,2925.0,497 220,,,-37.980807,-63.606618,Localización precisa,,DNPyM,Municipal,,2017
664,42070030,42,42070,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Guatraché,Museo Y Archivo Histórico,Sarmiento S/N,,,2924.0,492 498,andreaverna@yahoo.com.ar,,-37.668687,-63.532756,Localización precisa,,DNPyM,Municipal,,2017
665,42133060,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Ingeniero Luiggi,Museo Histórico Municipal,9 de Julio S/N - Estación del ferrocarril,,6205,2335.0,472 155,,,-35.386097,-64.468592,Localización precisa,,DNPyM,Municipal,1999.0,2017
666,42077050,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Jacinto Arauz,Museo Histórico Del Médico Rural Dr. René G. Favaloro,Estación del ferrocarril,,8208,2925.0,493 224,,,-38.086033,-63.432217,Localización precisa,,DNPyM,Municipal,2003.0,2017
667,42133030,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Maisonnave,Museo Chacarero La Loma,"Lote dos, fracción A, sección 1. Ruta Nac. 188",,6212,2331.0,460 182,,,-35.043911,-64.384737,Localización precisa,,DNPyM,Privada,,2017
668,42133030,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Maisonnave,Museo Juan Antonio Cantarella,,,,2331.0,491 004,mccantarella@hotmail.com,,-35.04149,-64.385838,Localización precisa,,DNPyM,Privada,,2017
669,42119030,42,42119,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Miguel Cané,Museo Colegio Gral. Don Martín Miguel De Güemes,Belgrano S/N,,6331,2333.0,498 046,,,-36.157284,-63.512191,Localización precisa,,DNPyM,Privada,2001.0,2017
670,42007030,42,42007,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Miguel Riglos,Museo Casa Vicente,Av. Belgrano 573,,L6301ABF,2953.0,498 163,,,-36.853739,-63.688501,Localización precisa,,DNPyM,Municipal,,2017
671,42126040,42,42126,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Parera,Museo El Tordillo,Av. San Martín N° 434,,L6213ALJ,2331.0,497 152,,,-35.147366,-64.501007,Localización precisa,,DNPyM,Mixta-Privada/Municipal,2008.0,2017
672,42154050,42,42154,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Quehué,Museo Municipal Casa Sarasola,Paseo de la Estación,,,2952.0,499 010,,,-37.121895,-64.515322,Localización precisa,,DNPyM,Municipal,,2017
673,42126060,42,42126,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Quetrequén,Museo Histórico El Almacén,España y Mohiragi,,L6212XAB,2331.0,493 018,,,-35.055394,-64.521042,Localización precisa,,DNPyM,Municipal,2003.0,2017
674,42133080,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Realico,Museo Patria Chica De Mohamed Díaz,Gobernador Centeno 1566,,L6200AQP,2331.0,462 300,,,-35.037575,-64.246138,Localización precisa,,DNPyM,Privada,1974.0,2017
675,42140005,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Reserva Natural Parque Luro,Museo De Parque Luro El Castillo,"Ruta Nacional 35, km 294",,6330,2954.0,15 6924 12,,,-36.904034,-64.279751,Centroide por proximidad,,DNPyM,Provincial,1980.0,2017
676,42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Histórico Legislativo,Corrientes 200,,L6300AWD,2954.0,428 351 INT. 3742,,,-36.619866,-64.278782,Localización precisa,,DNPyM,,,2017
677,42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Casa  Museo La Malvinas,Parque recreativo Don Tomás,,,2954.0,436 555,,,-36.621938,-64.30511,Localización precisa,,DNPyM,Municipal,,2017
678,42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Historia Natural,Quintana 116,,L6300ARD,2954.0,422 693,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-36.6189,-64.2927,Localización precisa,,DNPyM,Provincial,1939.0,2017
679,42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Artes,9 de Julio y Villegas,,L6300AUG,2954.0,427 332,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-36.62,-64.2952,Localización precisa,,DNPyM,Provincial,1988.0,2017
680,42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Policial Crio General Alberto Dionisio Antonio,Avda. Belgrano Norte 140,,L6300EMO,2954.0,433 551,,,-36.618233,-64.276155,Localización precisa,,DNPyM,Provincial,2000.0,2017
681,42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Del Regimiento Nº 12,Av. Perón 8187,,6303,2954.0,498 253,,,-36.671551,-64.361829,Localización precisa,,DNPyM,Nacional,,2017
682,42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Histórico Teniente General Luis María Campos,Av. Perón 8187,,6303,2954.0,498 019,,,-36.671551,-64.361829,Localización precisa,,DNPyM,Nacional,,2017
683,42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Cívico-Militar Toay,Av. 9 de julio y Roque S. Peña,,L6303AJE,2954.0,381 996,,,-36.673315,-64.378564,Localización precisa,,DNPyM,Municipal,,2017
684,42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Casa Museo Olga Orozco,Avda. Reg. 13 de Caballería N° 1102,,L6303ACY,2954.0,381 998,,,-36.676268,-64.373601,Localización precisa,,DNPyM,Mixta Provincial/Municipal,2007.0,2017
685,42147030,42,42147,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Trenel,Museo Histórico Casa De La Cultura,Leandro Alem 701,,L6369BCI,2302.0,499 120,,,-35.696512,-64.135928,Localización precisa,,DNPyM,Municipal,2001.0,2017
686,42056060,42,42056,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Vertiz,Museo Municipal Del Centenario,"Malvinas Argentinas 418, 2 º",,6365,2302.0,493 039,,,-35.428586,-63.906396,Localización precisa,,DNPyM,Municipal,2007.0,2017
687,42119060,42,42119,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Villa Mirasol,Museo Regional Rincón De Vida,Avda. San Martín 871,,6315,2333.0,493 031,bibmiras@cosypro.com.ar,,-36.074747,-63.88703,Localización precisa,,DNPyM,Municipal,2000.0,2017
688,42035060,42,42035,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Winifreda,Museo De La Comunidad,Av. Roca y España,,6313,2333.0,497 103,,,-36.229598,-64.234903,Localización precisa,,DNPyM,Municipal,1996.0,2017
689,42154020,42,42154,,Espacios de Exhibición Patrimonial,,La Pampa,Chacharramendi,Parador Histórico Pulperia De Chacharramendi,F. Seijo S/N,,,2952.0,491004,,,-37.33411,-65.650778,Localización precisa,,Gobierno de la Provincia de La Pampa,Municipal,,2017
690,46007010,46,46007,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Aimogasta,Museo Regional,Luis Manzueto de Fuentes y 25 de Mayo,,5310,3827.0,420 115,,,-28.571441,-66.814127,Localización precisa,,DNPyM,Municipal,,2017
691,46049050,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Campanas,Museo Acnin,Barrio La Plaza,,5361,,,,,-28.558525,-67.62641,Localización precisa,,DNPyM,,1985.0,2017
692,46035010,46,46035,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Chamical,Museo Municipal Prof. Rolando Hugo Reales,"Antigua Estación de Ferrocarril, 25 de Mayo S/N",,5380,,,,,-30.379761,-66.324031,Localización precisa,,DNPyM,Municipal,2004.0,2017
693,46021040,46,46021,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Chuquis,Museo Histórico Castro Barros,Felipe Pelanda López S/N,,5301,,,,,-28.900478,-66.976501,Localización precisa,,DNPyM,Provincial,1974.0,2017
694,46049070,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Famatina,Museo Municipal De Famatina,Juan Facundo Quiroga S/N,,5365,3825.0,493 340,,,-28.931597,-67.520731,Localización precisa,,DNPyM,Municipal,,2017
695,46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Ciencias Naturales De La Universidad Nacional De La Rioja,René Favaloro y Carlos Saúl Menem S/N,,5300,3822.0,457 035,,,-29.429754,-66.867288,Localización precisa,,DNPyM,Nacional,,2017
696,46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Bellas Artes Octavio De La Colina,"Pasaje Diaguita 75, Barrio Centro",,F5300GLA,3822.0,433 695,,,-29.411937,-66.851822,Localización precisa,,DNPyM,Municipal,1965.0,2017
697,46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Folklórico,Pelagio B. Luna 811,,F5300EBQ,3822.0,428 500,,,-29.4125,-66.8596,Localización precisa,,DNPyM,Provincial,1973.0,2017
698,46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Arqueológico Regional Inca Huasi,Juan Bautista Alberdi 650,,F5300EFN,3822.0,427 310,,,-29.4099,-66.8577,Localización precisa,,DNPyM,Privada,1949.0,2017
699,46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Arte Sacro,Peladio V. Luna 790,,F5300EBP,3822.0,453 335,,,-29.4125,-66.8593,Localización precisa,,DNPyM,Provincial,1982.0,2017
700,46070010,46,46070,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Malanzán,Museo Arqueológico Virgen De Copacabana,Av. De Los Caudillos S/N,,5389,3826.0,490 450,,,-30.818,-66.619471,Localización precisa,,DNPyM,Privada,,2017
701,46049090,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Pituil,Museo Arqueológico,Calle Santo Domingo S/N,,5361,3825.0,484 029,,,-28.584012,-67.450811,Localización precisa,,DNPyM,Privada,,2017
702,46112010,46,46112,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Chepes,Museo De Los Caudillos Ángel Nardillo,"9 de Julio, Esquina Sarmiento",,F5471XBI,3821.0,420 647,,,-31.34116,-66.592516,Localización precisa,,DNPyM,Municipal,,2017
703,46098020,46,46098,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa San José,Museo Profesor Osmán Páez,Carlos Saúl Menem S/N,,F5359XAN,,,,,-28.78221,-68.205995,Localización precisa,,DNPyM,Municipal,,2017
704,46126010,46,46126,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Río De Piedra,"Ruta Nacional 75, Km 18",,5301,3822.0,433 410,,,-29.275842,-67.037949,Localización precisa,,DNPyM,Privada,,2017
705,46126010,46,46126,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Municipal,Carlos Álvarez 348,,5301,3822.0,492 055,,,-29.284609,-67.021226,Localización precisa,,DNPyM,,,2017
706,46014010,46,46014,,Espacios de Exhibición Patrimonial,,La Rioja,La Rioja,Archivo Histórico Casa De Joaquín Víctor González,Rivadavia 928,,,,,,,-29.4151,-66.8609,Localización precisa,,Gobierno de la Provincia de La Rioja,,,2017
707,50021010,50,50021,,Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo “Alguacil Mayor Capitán Don Gaspar Miguel Ruiz de Rojas”,Lavalle 88,,,261.0,4225454,,,-32.9259319,-68.844999,Localización precisa,,RCC,s/d,0.0,2017
708,50021010,50,50021,,Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo  Ferroviario de Godoy Cruz,Panamericana y Av del Trabajo,,,261.0,4133127,,,-32.920285,-68.847434,Localización precisa,,RCC,s/d,0.0,2017
709,50056110,50,50056,,Espacios de Exhibición Patrimonial,Museos,Mendoza,al Norte de Ingeniero Gustavo Andre,Museo De Las Lagunas Del Rosario,Pueblo de Asunción (Construcción Anexa a La Capilla Vieja),,5533,,,,,-32.137663,-68.180282,Localización centroide de la localidad,,DNPyM,,,2017
710,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Capital,Museo De Ciencias Naturales José Lorca,Avda. San Francisco de Asís S/N Parque San Martín,,5500,261.0,428 5889,liceoagricola@hotmail.com,,-32.8974,-68.8802,Localización precisa,,DNPyM,Nacional,,2017
711,50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Carrodilla,Museo Parroquial Iglesia De La Carrodilla,San Martín y Carrodilla,,5505,261.0,436 1667,,,-33.0043,-68.8319,Localización precisa,,DNPyM,Privada,1968.0,2017
712,50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chacras de Coria,Colección Entomológica Cátedra De Zoología Agrícola - Uncuyo,Almirante Brown 500,,M5528AHA,261.0,413 5010 INT. 1203,,,-33.0054,-68.8772,Localización precisa,,DNPyM,Nacional,,2017
713,50091020,50,50091,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,"Museo De Chilecito, Molino San Francisco",Jamín Ocampo 50,,F5360DOB,,,,,-29.167729,-67.503343,Localización precisa,,DNPyM,Privada,1977.0,2017
714,50091020,50,50091,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,Museo Cable Carril Dr. Santiago Bazán,Estación Ferrocarril,,5360,,,,,-29.166574,-67.500779,Localización precisa,,DNPyM,Municipal,1991.0,2017
715,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Profesor Lorca,Boulogne Sur Mer 2136,,M5500CAW,261.0,423 4400,,,-32.87511,-68.859059,Localización precisa,,DNPyM,Nacional,2004.0,2017
716,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Nacional Del Vino Y La Vendimia,Ozamis 924,,M5515ECT,261.0,497 7763,,,-32.9744,-68.788,Localización precisa,,DNPyM,Municipal,1994.0,2017
717,50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Coquimbito,Museo Del Vino San Felipe,Montecaseros 2625,,5513,261.0,497 2013,,,-32.956483,-68.744795,Localización precisa,,DNPyM,Privada,,2017
718,50105210,50,50105,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Cuadro Nacional,Museo Histórico Militar San Rafael,Av. Mitre 5500,,5607,2627.0,442 197,,,-34.6289,-68.2918,Localización precisa,,DNPyM,Nacional,2007.0,2017
719,50014030,50,50014,,Espacios de Exhibición Patrimonial,Museos,Mendoza,General Alvear,Museo Municipal De Historia Natural Dr. Salvador Calafat,San Rafael 48,,M5620HFB,625.0,422 100,museoga@yahoo.com.ar,,-34.983739,-67.695712,Localización precisa,,DNPyM,Municipal,1962.0,2017
720,50035020,50,50035,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Municipal De Arte Ángel María De Rosa,Roque Sáenz Peña 141,,6000,2362.0,443 047,cultura@junin.gov.ar,,-34.5906,-60.9464,Localización precisa,,DNPyM,Municipal,1948.0,2017
721,50035020,50,50035,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Histórico De Junín,Newbwry y Quintana,,6000,2362.0,431 387,cultura@junin.gov.ar,,-34.5846,-60.9475,Localización precisa,,DNPyM,Municipal,2003.0,2017
722,50063070,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Compuertas,Museo Ferroviario Alejandrino Alfonso,Estación Blanco Encalada,,5549,261.0,490 1006,,,-33.036798,-68.975719,Localización precisa,,DNPyM,,2004.0,2017
723,50049050,50,50049,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo De La Iv Brigada Aérea Mayor D. Jorge Osvaldo García,IV Brigada Aérea,,5539,261.0,487 128,,,-32.839762,-68.801626,Localización precisa,,DNPyM,Nacional,,2017
724,50049050,50,50049,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo Histórico Las Heras,San Martín y Antiguos Pobladores,,,297.0,497 6427,,,-46.540815,-68.933097,Localización precisa,,DNPyM,,,2017
725,50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Lujan de Cuyo,Museo Regional Y Americanista,Roque Sáenz Peña 1000,,5507,261.0,981 518,cultura@lujandecuyo.gov.ar,,-33.0043,-68.8319,Localización precisa,,DNPyM,Municipal,1970.0,2017
726,50070060,50,50070,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,Museo Municipal Kakel Huincul,Belgrano 349,,B7160AIG,2268.0,430 152,culturamaipu@infovia.com.ar,,-36.863451,-57.885064,Localización precisa,,DNPyM,Municipal,2005.0,2017
727,50070060,50,50070,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,"Solar Histórico Casa De Ozamis, Museo Histórico Departamental Y Arqueológico Carlos Rusconi",Vergara 88,,M5515FHB,261.0,497 3713,,,-32.9846,-68.792,Localización precisa,,DNPyM,Municipal,,2017
728,50077040,50,50077,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Institucional Y De Ciencias Naturales De Valle De Las Leñas,Complejo Valle de Las Leñas,,5613,2627.0,471 100 INT. 51,,,-35.479356,-69.58864,Localización precisa,,DNPyM,Privada,,2017
729,50077040,50,50077,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Regional De Malargüe,Estancia Cañada Colorada - Ruta Nac. N° 40 (Norte) Km 327,,M5613XDG,2627.0,470 154,,,-35.458679,-69.586628,Localización precisa,,DNPyM,Municipal,1975.0,2017
730,50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mayor Drummond,Museo Provincial De Bellas Artes Emiliano Guiñazú - Casa De Fader,San Martín 3651,,M5508EVU,261.0,496 0224,museodebellasartes@mendoza.gov.ar,,-33.0222,-68.8736,Localización precisa,,DNPyM,Provincial,1932.0,2017
731,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Popular Callejero,Av. Las Heras entre 25 de Mayo y Perú,,M5500GML,,,,,-32.8848,-68.8465,Localización precisa,,DNPyM,Municipal,,2017
732,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De La Facultad De Filosofía Y Letras Prof. Salvador Canals Frau,"Facultad de Filosofía y Letras, 1° Subsuelo, Centro Universitario, Parque Gral. San Martín Uncuyo",,5500,261.0,413 5004 INT. 2227,,,-32.888085,-68.878943,Localización precisa,,DNPyM,Nacional,,2017
733,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Histórico General San Martín,Remedios Escalada de San Martín 1843,,M5500ADC,261.0,425 7947,museohistoricogeneralsanmartin@hotmail.com,,-32.8818,-68.837,Localización precisa,,DNPyM,Privada,,2017
734,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Municipal De Arte Moderno,"Plaza Independencia, Subsuelo",,5500,261.0,425 7279,,,-32.890218,-68.844838,Localización precisa,,DNPyM,Municipal,1971.0,2017
735,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De Ciencias Naturales Y Antropológicas Juan Cornelio Moyano,"Av. de las Tipas y Prado Español S/N, Parque Gral. San Martín",,5500,261.0,428 7666,museomoyano@mendoza.gov.ar,,-32.8984,-68.8647,Localización precisa,,DNPyM,Provincial,1911.0,2017
736,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,"Museo Histórico Policial Alguacil Mayor, Capitán Dn. Gaspar Miguel Ruiz De Rojas",Salta 672,,M5500ASD,261.0,449 9038,,,-32.896372,-68.834906,Localización precisa,,DNPyM,Provincial,1937.0,2017
737,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Del Pasado Cuyano Dr. Edmundo Correas,Montevideo 544,,M5500GGL,261.0,423 6031,juntamendoza@hotmail.com.ar,,-32.8915,-68.8471,Localización precisa,,DNPyM,Privada,1967.0,2017
738,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Primer Museo Argentino De Motos Antiguas Luis Paludetti,San Juan 646,,M5500AFN,261.0,429 1469,,,-32.8961,-68.8381,Localización precisa,,DNPyM,Privada,1991.0,2017
739,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Del Área Fundacional,Plaza Pedro Castillo entre Alberdi y Beltrán,,5500,261.0,425 6927,museofun@nysnet.com.ar,,-32.8796,-68.8294,Localización precisa,,DNPyM,Municipal,1993.0,2017
740,50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Universitario De Arte,Centro Universitario - Universidad Nacional de Cuyo Mendoza Uncuyo,,5500,261.0,449 4027,mua@faduncu.edu.ar,,-32.8803,-68.8781,Localización precisa,,DNPyM,Nacional,2003.0,2017
741,50098100,50,50098,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Palmira,Museo Rauzi,Belgrano 145,,M5584APC,2623.0,462 068,,,-33.050667,-68.559212,Localización precisa,,DNPyM,Privada,,2017
742,50028020,50,50028,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Pedro Molina,Museo Municipal Casa Molina,Paroisien 747,,5500,261.0,445 4265,,,-33.132116,-68.203801,Localización precisa,,DNPyM,Municipal,,2017
743,50070070,50,50070,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Rodeo del Medio,Museo De La Enología - Bodegas Don Bosco,Ruta Provincial 50 N° 6722,,5529,261.0,465 1120,,,-32.993996,-68.676616,Localización precisa,,DNPyM,Privada,,2017
